IP地址,采集时间,磁盘,磁盘使用率
10.185.2.101,2017/4/26 3:45,C:,71.2
10.185.2.101,2017/4/26 3:55,D:,87.44
10.185.2.101,2017/4/26 3:55,C:,71.2
10.185.2.101,2017/4/26 4:10,D:,87.44
10.185.2.101,2017/4/26 4:10,C:,71.2
10.185.2.101,2017/4/26 4:25,C:,71.2
10.185.2.101,2017/4/26 4:25,D:,87.44
10.185.2.101,2017/4/26 4:35,D:,87.44
10.185.2.101,2017/4/26 4:35,C:,71.2
10.185.2.101,2017/4/26 4:50,D:,87.44
10.185.2.101,2017/4/26 4:50,C:,71.2
10.185.2.101,2017/4/26 5:00,D:,87.44
10.185.2.101,2017/4/26 5:00,C:,71.2
10.185.2.101,2017/4/26 5:15,C:,71.2
10.185.2.101,2017/4/26 5:15,D:,87.44
10.185.2.101,2017/4/26 5:30,D:,87.44
10.185.2.101,2017/4/26 5:30,C:,71.2
10.185.2.101,2017/4/26 5:40,D:,87.44
10.185.2.101,2017/4/26 5:40,C:,71.2
10.185.2.101,2017/4/26 5:55,C:,71.2
10.185.2.101,2017/4/26 5:55,D:,87.44
10.185.2.101,2017/4/26 6:05,C:,71.2
10.185.2.101,2017/4/26 6:05,D:,87.44
10.185.2.101,2017/4/26 6:20,D:,87.44
10.185.2.101,2017/4/26 6:20,C:,71.2
10.185.2.101,2017/4/26 6:35,C:,71.2
10.185.2.101,2017/4/26 6:35,D:,87.44
10.185.2.101,2017/4/26 6:45,D:,87.44
10.185.2.101,2017/4/26 6:45,C:,71.2
10.185.2.101,2017/4/26 7:00,D:,87.44
10.185.2.101,2017/4/26 7:00,C:,71.2
10.185.2.101,2017/4/26 7:10,C:,71.2
10.185.2.101,2017/4/26 7:10,D:,87.44
10.185.2.101,2017/4/26 7:25,D:,87.44
10.185.2.101,2017/4/26 7:25,C:,71.2
10.185.2.101,2017/4/26 7:40,D:,87.44
10.185.2.101,2017/4/26 7:40,C:,71.2
10.185.2.101,2017/4/26 7:50,D:,87.44
10.185.2.101,2017/4/26 7:50,C:,71.2
10.185.2.101,2017/4/26 8:05,C:,71.2
10.185.2.101,2017/4/26 8:05,D:,87.44
10.185.2.101,2017/4/26 8:15,C:,71.2
10.185.2.101,2017/4/26 8:15,D:,87.44
10.185.2.101,2017/4/26 8:30,D:,87.44
10.185.2.101,2017/4/26 8:30,C:,71.2
10.185.2.101,2017/4/26 8:45,D:,87.44
10.185.2.101,2017/4/26 8:45,C:,71.2
10.185.2.101,2017/4/26 8:55,D:,87.44
10.185.2.101,2017/4/26 8:55,C:,71.2
10.185.2.101,2017/4/26 9:10,D:,87.44
10.185.2.101,2017/4/26 9:10,C:,71.2
10.185.2.101,2017/4/26 9:20,C:,71.2
10.185.2.101,2017/4/26 9:20,D:,87.44
10.185.2.101,2017/4/26 9:35,C:,71.2
10.185.2.101,2017/4/26 9:35,D:,87.44
10.185.2.101,2017/4/26 9:50,D:,87.44
10.185.2.101,2017/4/26 9:50,C:,71.2
10.185.2.101,2017/4/26 10:00,C:,71.2
10.185.2.101,2017/4/26 10:00,D:,87.44
10.185.2.101,2017/4/26 10:15,D:,87.44
10.185.2.101,2017/4/26 10:15,C:,71.2
10.185.2.101,2017/4/26 10:30,C:,71.2
10.185.2.101,2017/4/26 10:30,D:,87.44
10.185.2.101,2017/4/26 10:40,D:,87.44
10.185.2.101,2017/4/26 10:40,C:,71.2
10.185.2.101,2017/4/26 10:55,D:,87.44
10.185.2.101,2017/4/26 10:55,C:,71.2
10.185.2.101,2017/4/26 11:05,C:,71.2
10.185.2.101,2017/4/26 11:05,D:,87.44
10.185.2.101,2017/4/26 11:20,D:,87.44
10.185.2.101,2017/4/26 11:20,C:,71.2
10.185.2.101,2017/4/26 11:30,D:,87.44
10.185.2.101,2017/4/26 11:30,C:,71.2
10.185.2.101,2017/4/26 11:55,D:,87.44
10.185.2.101,2017/4/26 12:10,D:,87.44
10.185.2.101,2017/4/26 12:10,C:,71.2
10.185.2.101,2017/4/26 12:20,C:,71.2
10.185.2.101,2017/4/26 12:20,D:,87.44
10.185.2.101,2017/4/26 12:35,C:,71.2
10.185.2.101,2017/4/26 12:35,D:,87.44
10.185.2.101,2017/4/26 12:45,C:,71.2
10.185.2.101,2017/4/26 12:45,D:,87.44
10.185.2.101,2017/4/26 13:00,C:,71.2
10.185.2.101,2017/4/26 13:00,D:,87.44
10.185.2.101,2017/4/26 13:15,D:,87.44
10.185.2.101,2017/4/26 13:15,C:,71.2
10.185.2.101,2017/4/26 13:25,D:,87.44
10.185.2.101,2017/4/26 13:25,C:,71.2
10.185.2.101,2017/4/26 13:40,D:,87.44
10.185.2.101,2017/4/26 13:40,C:,71.2
10.185.2.101,2017/4/26 13:50,D:,87.44
10.185.2.101,2017/4/26 13:50,C:,71.2
10.185.2.101,2017/4/26 14:05,D:,87.44
10.185.2.101,2017/4/26 14:05,C:,71.2
10.185.2.101,2017/4/26 14:20,C:,71.2
10.185.2.101,2017/4/26 14:20,D:,87.44
10.185.2.101,2017/4/26 14:30,C:,71.2
10.185.2.101,2017/4/26 14:30,D:,87.44
10.185.2.101,2017/4/26 14:45,C:,71.2
10.185.2.101,2017/4/26 14:45,D:,87.44
10.185.2.101,2017/4/26 14:55,D:,87.44
10.185.2.101,2017/4/26 14:55,C:,71.2
10.185.2.101,2017/4/26 15:10,D:,87.44
10.185.2.101,2017/4/26 15:10,C:,71.2
10.185.2.101,2017/4/26 15:25,C:,71.2
10.185.2.101,2017/4/26 15:25,D:,87.44
10.185.2.101,2017/4/26 15:35,C:,71.2
10.185.2.101,2017/4/26 15:35,D:,87.44
10.185.2.101,2017/4/26 15:50,D:,87.44
10.185.2.101,2017/4/26 15:50,C:,71.2
10.185.2.101,2017/4/26 16:05,D:,87.44
10.185.2.101,2017/4/26 16:05,C:,71.2
10.185.2.101,2017/4/26 16:15,C:,71.2
10.185.2.101,2017/4/26 16:15,D:,87.44
10.185.2.101,2017/4/26 16:30,D:,87.44
10.185.2.101,2017/4/26 16:30,C:,71.2
10.185.2.101,2017/4/26 16:40,C:,71.2
10.185.2.101,2017/4/26 16:40,D:,87.44
10.185.2.101,2017/4/26 16:55,D:,87.44
10.185.2.101,2017/4/26 16:55,C:,71.2
10.185.2.101,2017/4/26 17:05,D:,87.44
10.185.2.101,2017/4/26 17:05,C:,71.2
10.185.2.101,2017/4/26 17:20,C:,71.2
10.185.2.101,2017/4/26 17:20,D:,87.44
10.185.2.101,2017/4/26 17:35,C:,71.2
10.185.2.101,2017/4/26 17:35,D:,87.44
10.185.2.101,2017/4/26 17:45,D:,87.44
10.185.2.101,2017/4/26 17:45,C:,71.2
10.185.2.101,2017/4/26 18:00,D:,87.44
10.185.2.101,2017/4/26 18:00,C:,71.2
10.185.2.101,2017/4/26 18:10,D:,87.44
10.185.2.101,2017/4/26 18:10,C:,71.2
10.185.2.101,2017/4/26 18:25,C:,71.2
10.185.2.101,2017/4/26 18:25,D:,87.44
10.185.2.101,2017/4/26 18:40,D:,87.44
10.185.2.101,2017/4/26 18:40,C:,71.2
10.185.2.101,2017/4/26 18:50,D:,87.44
10.185.2.101,2017/4/26 18:50,C:,71.2
10.185.2.101,2017/4/26 19:05,C:,71.2
10.185.2.101,2017/4/26 19:05,D:,87.44
10.185.2.101,2017/4/26 19:15,D:,87.44
10.185.2.101,2017/4/26 19:15,C:,71.2
10.185.2.101,2017/4/26 19:30,C:,71.2
10.185.2.101,2017/4/26 19:30,D:,87.44
10.185.2.101,2017/4/26 19:45,D:,87.44
10.185.2.101,2017/4/26 19:45,C:,71.2
10.185.2.101,2017/4/26 19:55,C:,71.2
10.185.2.101,2017/4/26 19:55,D:,87.44
10.185.2.101,2017/4/26 20:10,C:,71.2
10.185.2.101,2017/4/26 20:10,D:,87.44
10.185.2.101,2017/4/26 20:20,C:,71.2
10.185.2.101,2017/4/26 20:20,D:,87.44
10.185.2.101,2017/4/26 20:35,D:,87.44
10.185.2.101,2017/4/26 20:35,C:,71.2
10.185.2.101,2017/4/26 20:50,C:,71.2
10.185.2.101,2017/4/26 20:50,D:,87.44
10.185.2.101,2017/4/26 21:00,C:,71.2
10.185.2.101,2017/4/26 21:00,D:,87.44
10.185.2.101,2017/4/26 21:15,D:,87.44
10.185.2.101,2017/4/26 21:15,C:,71.2
10.185.2.101,2017/4/26 21:25,C:,71.2
10.185.2.101,2017/4/26 21:25,D:,87.44
10.185.2.101,2017/4/26 21:40,C:,71.2
10.185.2.101,2017/4/26 21:40,D:,87.44
10.185.2.101,2017/4/26 21:55,C:,71.2
10.185.2.101,2017/4/26 21:55,D:,87.44
10.185.2.101,2017/4/26 22:05,D:,87.44
10.185.2.101,2017/4/26 22:05,C:,71.2
10.185.2.101,2017/4/26 22:20,C:,71.2
10.185.2.101,2017/4/26 22:20,D:,87.44
10.185.2.101,2017/4/26 22:30,D:,87.44
10.185.2.101,2017/4/26 22:30,C:,71.2
10.185.2.101,2017/4/26 22:45,C:,71.2
10.185.2.101,2017/4/26 22:45,D:,87.44
10.185.2.101,2017/4/26 23:00,C:,71.2
10.185.2.101,2017/4/26 23:00,D:,87.44
10.185.2.101,2017/4/26 23:10,C:,71.2
10.185.2.101,2017/4/26 23:10,D:,87.44
10.185.2.101,2017/4/26 23:25,C:,71.2
10.185.2.101,2017/4/26 23:25,D:,87.44
10.185.2.101,2017/4/26 23:35,C:,71.2
10.185.2.101,2017/4/26 23:35,D:,87.44
10.185.2.101,2017/4/26 23:50,D:,87.44
10.185.2.101,2017/4/26 23:50,C:,71.2
10.185.2.101,2017/4/27 0:05,D:,87.44
10.185.2.101,2017/4/27 0:05,C:,71.2
10.185.2.101,2017/4/27 0:15,D:,87.44
10.185.2.101,2017/4/27 0:15,C:,71.2
10.185.2.101,2017/4/27 0:30,C:,71.2
10.185.2.101,2017/4/27 0:30,D:,87.44
10.185.2.101,2017/4/27 0:40,C:,71.2
10.185.2.101,2017/4/27 0:40,D:,87.44
10.185.2.101,2017/4/27 0:55,D:,87.44
10.185.2.101,2017/4/27 0:55,C:,71.2
10.185.2.101,2017/4/27 1:10,D:,87.44
10.185.2.101,2017/4/27 1:10,C:,71.2
10.185.2.101,2017/4/27 1:20,C:,71.2
10.185.2.101,2017/4/27 1:20,D:,87.44
10.185.2.101,2017/4/27 1:35,D:,87.44
10.185.2.101,2017/4/27 1:35,C:,71.2
10.185.2.101,2017/4/27 1:45,D:,87.44
10.185.2.101,2017/4/27 1:45,C:,71.2
10.185.2.101,2017/4/27 2:00,D:,87.44
10.185.2.101,2017/4/27 2:00,C:,71.2
10.185.2.101,2017/4/27 2:15,C:,71.2
10.185.2.101,2017/4/27 2:15,D:,87.44
10.185.2.101,2017/4/27 2:25,D:,87.44
10.185.2.101,2017/4/27 2:25,C:,71.2
10.185.2.101,2017/4/27 2:40,D:,87.44
10.185.2.101,2017/4/27 2:40,C:,71.2
10.185.2.101,2017/4/27 2:50,C:,71.2
10.185.2.101,2017/4/27 2:50,D:,87.44
10.185.2.101,2017/4/27 3:05,C:,71.2
10.185.2.101,2017/4/27 3:05,D:,87.44
10.185.2.101,2017/4/27 3:20,C:,71.2
10.185.2.101,2017/4/27 3:20,D:,87.44
10.185.2.101,2017/4/27 3:30,D:,87.44
10.185.2.101,2017/4/27 3:30,C:,71.2
10.185.2.101,2017/4/27 3:45,C:,71.2
10.185.2.101,2017/4/27 3:45,D:,87.44
10.185.2.101,2017/4/27 3:55,C:,71.2
10.185.2.101,2017/4/27 3:55,D:,87.44
10.185.2.101,2017/4/27 4:10,D:,87.44
10.185.2.101,2017/4/27 4:10,C:,71.2
10.185.2.101,2017/4/27 4:25,C:,71.2
10.185.2.101,2017/4/27 4:25,D:,87.44
10.185.2.101,2017/4/27 4:35,C:,71.2
10.185.2.101,2017/4/27 4:35,D:,87.44
10.185.2.101,2017/4/27 4:50,D:,87.44
10.185.2.101,2017/4/27 4:50,C:,71.2
10.185.2.101,2017/4/27 5:00,C:,71.2
10.185.2.101,2017/4/27 5:00,D:,87.44
10.185.2.101,2017/4/27 5:15,D:,87.44
10.185.2.101,2017/4/27 5:15,C:,71.2
10.185.2.101,2017/4/27 5:30,D:,87.44
10.185.2.101,2017/4/27 5:30,C:,71.2
10.185.2.101,2017/4/27 5:40,D:,87.44
10.185.2.101,2017/4/27 5:40,C:,71.2
10.185.2.101,2017/4/27 5:55,C:,71.2
10.185.2.101,2017/4/27 5:55,D:,87.44
10.185.2.101,2017/4/27 6:05,D:,87.44
10.185.2.101,2017/4/27 6:05,C:,71.2
10.185.2.101,2017/4/27 6:20,D:,87.44
10.185.2.101,2017/4/27 6:20,C:,71.2
10.185.2.101,2017/4/27 6:35,C:,71.2
10.185.2.101,2017/4/27 6:35,D:,87.44
10.185.2.101,2017/4/27 6:45,C:,71.2
10.185.2.101,2017/4/27 6:45,D:,87.44
10.185.2.101,2017/4/27 7:00,D:,87.44
10.185.2.101,2017/4/27 7:00,C:,71.2
10.185.2.101,2017/4/27 7:10,C:,71.2
10.185.2.101,2017/4/27 7:10,D:,87.44
10.185.2.101,2017/4/27 7:25,C:,71.2
10.185.2.101,2017/4/27 7:25,D:,87.44
10.185.2.101,2017/4/27 7:40,D:,87.44
10.185.2.101,2017/4/27 7:40,C:,71.2
10.185.2.101,2017/4/27 7:50,C:,71.2
10.185.2.101,2017/4/27 7:50,D:,87.44
10.185.2.101,2017/4/27 8:05,D:,87.44
10.185.2.101,2017/4/27 8:05,C:,71.2
10.185.2.101,2017/4/27 8:15,C:,71.2
10.185.2.101,2017/4/27 8:15,D:,87.44
10.185.2.101,2017/4/27 8:30,D:,87.44
10.185.2.101,2017/4/27 8:30,C:,71.2
10.185.2.101,2017/4/27 8:45,D:,87.44
10.185.2.101,2017/4/27 8:45,C:,71.2
10.185.2.101,2017/4/27 8:55,D:,87.44
10.185.2.101,2017/4/27 8:55,C:,71.2
10.185.2.101,2017/4/27 9:10,C:,71.2
10.185.2.101,2017/4/27 9:10,D:,87.44
10.185.2.101,2017/4/27 9:20,D:,87.44
10.185.2.101,2017/4/27 9:20,C:,71.2
10.185.2.101,2017/4/27 9:35,C:,71.2
10.185.2.101,2017/4/27 9:35,D:,87.44
10.185.2.101,2017/4/27 9:50,D:,87.44
10.185.2.101,2017/4/27 9:50,C:,71.2
10.185.2.101,2017/4/27 10:00,D:,87.44
10.185.2.101,2017/4/27 10:00,C:,71.2
10.185.2.101,2017/4/27 10:15,D:,87.44
10.185.2.101,2017/4/27 10:15,C:,71.2
10.185.2.101,2017/4/27 10:25,C:,71.2
10.185.2.101,2017/4/27 10:25,D:,87.44
10.185.2.101,2017/4/27 10:40,D:,87.44
10.185.2.101,2017/4/27 10:40,C:,71.2
10.185.2.101,2017/4/27 10:55,D:,87.44
10.185.2.101,2017/4/27 10:55,C:,71.2
10.185.2.101,2017/4/27 11:05,C:,71.2
10.185.2.101,2017/4/27 11:05,D:,87.44
10.185.2.101,2017/4/27 11:20,D:,87.44
10.185.2.101,2017/4/27 11:20,C:,71.2
10.185.2.101,2017/4/27 11:30,C:,71.2
10.185.2.101,2017/4/27 11:30,D:,87.44
10.185.2.101,2017/4/27 11:55,D:,87.44
10.185.2.101,2017/4/27 12:10,C:,71.2
10.185.2.101,2017/4/27 12:10,D:,87.44
10.185.2.101,2017/4/27 12:20,D:,87.44
10.185.2.101,2017/4/27 12:20,C:,71.2
10.185.2.101,2017/4/27 12:35,C:,71.2
10.185.2.101,2017/4/27 12:35,D:,87.44
10.185.2.101,2017/4/27 12:45,C:,71.2
10.185.2.101,2017/4/27 12:45,D:,87.44
10.185.2.101,2017/4/27 13:00,D:,87.44
10.185.2.101,2017/4/27 13:00,C:,71.2
10.185.2.101,2017/4/27 13:15,C:,71.2
10.185.2.101,2017/4/27 13:15,D:,87.44
10.185.2.101,2017/4/27 13:25,C:,71.2
10.185.2.101,2017/4/27 13:25,D:,87.44
10.185.2.101,2017/4/27 13:40,D:,87.44
10.185.2.101,2017/4/27 13:40,C:,71.2
10.185.2.101,2017/4/27 13:50,D:,87.44
10.185.2.101,2017/4/27 13:50,C:,71.2
10.185.2.101,2017/4/27 14:05,C:,71.2
10.185.2.101,2017/4/27 14:05,D:,87.44
10.185.2.101,2017/4/27 14:20,D:,87.44
10.185.2.101,2017/4/27 14:20,C:,71.2
10.185.2.101,2017/4/27 14:30,C:,71.2
10.185.2.101,2017/4/27 14:30,D:,87.44
10.185.2.101,2017/4/27 14:45,D:,87.44
10.185.2.101,2017/4/27 14:45,C:,71.2
10.185.2.101,2017/4/27 14:55,C:,71.2
10.185.2.101,2017/4/27 14:55,D:,87.44
10.185.2.101,2017/4/27 15:10,D:,87.44
10.185.2.101,2017/4/27 15:10,C:,71.2
10.185.2.101,2017/4/27 15:25,D:,87.44
10.185.2.101,2017/4/27 15:25,C:,71.2
10.185.2.101,2017/4/27 15:35,D:,87.44
10.185.2.101,2017/4/27 15:35,C:,71.2
10.185.2.101,2017/4/27 15:50,C:,71.2
10.185.2.101,2017/4/27 15:50,D:,87.44
10.185.2.101,2017/4/27 16:00,D:,87.44
10.185.2.101,2017/4/27 16:00,C:,71.2
10.185.2.101,2017/4/27 16:15,C:,71.2
10.185.2.101,2017/4/27 16:15,D:,87.44
10.185.2.101,2017/4/27 16:30,D:,87.44
10.185.2.101,2017/4/27 16:30,C:,71.2
10.185.2.101,2017/4/27 16:40,D:,87.44
10.185.2.101,2017/4/27 16:40,C:,71.2
10.185.2.101,2017/4/27 16:55,D:,87.44
10.185.2.101,2017/4/27 16:55,C:,71.2
10.185.2.101,2017/4/27 17:05,D:,87.44
10.185.2.101,2017/4/27 17:05,C:,71.2
10.185.2.101,2017/4/27 17:20,D:,87.44
10.185.2.101,2017/4/27 17:20,C:,71.2
10.185.2.101,2017/4/27 17:35,C:,71.2
10.185.2.101,2017/4/27 17:35,D:,87.44
10.185.2.101,2017/4/27 17:45,C:,71.2
10.185.2.101,2017/4/27 17:45,D:,87.44
10.185.2.101,2017/4/27 18:00,C:,71.2
10.185.2.101,2017/4/27 18:00,D:,87.44
10.185.2.101,2017/4/27 18:10,D:,87.44
10.185.2.101,2017/4/27 18:10,C:,71.2
10.185.2.101,2017/4/27 18:25,D:,87.44
10.185.2.101,2017/4/27 18:25,C:,71.2
10.185.2.101,2017/4/27 18:40,D:,87.44
10.185.2.101,2017/4/27 18:40,C:,71.2
10.185.2.101,2017/4/27 18:50,D:,87.44
10.185.2.101,2017/4/27 18:50,C:,71.2
10.185.2.101,2017/4/27 19:05,C:,71.2
10.185.2.101,2017/4/27 19:05,D:,87.44
10.185.2.101,2017/4/27 19:15,D:,87.44
10.185.2.101,2017/4/27 19:15,C:,71.2
10.185.2.101,2017/4/27 19:30,D:,87.44
10.185.2.101,2017/4/27 19:30,C:,71.2
10.185.2.101,2017/4/27 19:45,D:,87.44
10.185.2.101,2017/4/27 19:45,C:,71.2
10.185.2.101,2017/4/27 19:55,D:,87.44
10.185.2.101,2017/4/27 19:55,C:,71.2
10.185.2.101,2017/4/27 20:10,C:,71.2
10.185.2.101,2017/4/27 20:10,D:,87.44
10.185.2.101,2017/4/27 20:20,D:,87.44
10.185.2.101,2017/4/27 20:20,C:,71.2
10.185.2.101,2017/4/27 20:35,C:,71.2
10.185.2.101,2017/4/27 20:35,D:,87.44
10.185.2.101,2017/4/27 20:50,D:,87.44
10.185.2.101,2017/4/27 20:50,C:,71.2
10.185.2.101,2017/4/27 21:00,D:,87.44
10.185.2.101,2017/4/27 21:00,C:,71.2
10.185.2.101,2017/4/27 21:15,D:,87.44
10.185.2.101,2017/4/27 21:15,C:,71.2
10.185.2.101,2017/4/27 21:25,D:,87.44
10.185.2.101,2017/4/27 21:25,C:,71.2
10.185.2.101,2017/4/27 21:40,D:,87.44
10.185.2.101,2017/4/27 21:40,C:,71.2
10.185.2.101,2017/4/27 21:55,C:,71.2
10.185.2.101,2017/4/27 21:55,D:,87.44
10.185.2.101,2017/4/27 22:05,C:,71.2
10.185.2.101,2017/4/27 22:05,D:,87.44
10.185.2.101,2017/4/27 22:20,D:,87.44
10.185.2.101,2017/4/27 22:20,C:,71.2
10.185.2.101,2017/4/27 22:30,D:,87.44
10.185.2.101,2017/4/27 22:30,C:,71.2
10.185.2.101,2017/4/27 22:45,C:,71.2
10.185.2.101,2017/4/27 22:45,D:,87.44
10.185.2.101,2017/4/27 23:00,D:,87.44
10.185.2.101,2017/4/27 23:00,C:,71.2
10.185.2.101,2017/4/27 23:10,D:,87.44
10.185.2.101,2017/4/27 23:10,C:,71.2
10.185.2.101,2017/4/27 23:25,D:,87.44
10.185.2.101,2017/4/27 23:25,C:,71.2
10.185.2.101,2017/4/27 23:35,D:,87.44
10.185.2.101,2017/4/27 23:35,C:,71.2
10.185.2.101,2017/4/27 23:50,C:,71.2
10.185.2.101,2017/4/27 23:50,D:,87.44
10.185.2.101,2017/4/28 0:05,C:,71.2
10.185.2.101,2017/4/28 0:05,D:,87.44
10.185.2.101,2017/4/28 0:15,C:,71.2
10.185.2.101,2017/4/28 0:15,D:,87.44
10.185.2.101,2017/4/28 0:30,C:,71.2
10.185.2.101,2017/4/28 0:30,D:,87.44
10.185.2.101,2017/4/28 0:40,D:,87.44
10.185.2.101,2017/4/28 0:40,C:,71.2
10.185.2.101,2017/4/28 0:55,C:,71.2
10.185.2.101,2017/4/28 0:55,D:,87.44
10.185.2.101,2017/4/28 1:10,D:,87.44
10.185.2.101,2017/4/28 1:10,C:,71.2
10.185.2.101,2017/4/28 1:20,C:,71.2
10.185.2.101,2017/4/28 1:20,D:,87.44
10.185.2.101,2017/4/28 1:35,C:,71.2
10.185.2.101,2017/4/28 1:35,D:,87.44
10.185.2.101,2017/4/28 1:45,D:,87.44
10.185.2.101,2017/4/28 1:45,C:,71.2
10.185.2.101,2017/4/28 2:00,C:,71.2
10.185.2.101,2017/4/28 2:00,D:,87.44
10.185.2.101,2017/4/28 2:15,C:,71.2
10.185.2.101,2017/4/28 2:15,D:,87.44
10.185.2.101,2017/4/28 2:25,D:,87.44
10.185.2.101,2017/4/28 2:25,C:,71.2
10.185.2.101,2017/4/28 2:40,C:,71.2
10.185.2.101,2017/4/28 2:40,D:,87.44
10.185.2.101,2017/4/28 2:50,D:,87.44
10.185.2.101,2017/4/28 2:50,C:,71.2
10.185.2.101,2017/4/28 3:05,D:,87.44
10.185.2.101,2017/4/28 3:05,C:,71.2
10.185.2.101,2017/4/28 3:20,D:,87.44
10.185.2.101,2017/4/28 3:20,C:,71.2
10.185.2.101,2017/4/28 3:30,D:,87.44
10.185.2.101,2017/4/28 3:30,C:,71.2
10.185.2.101,2017/4/28 3:45,C:,71.2
10.185.2.101,2017/4/28 3:45,D:,87.44
10.185.2.101,2017/4/28 3:55,C:,71.2
10.185.2.101,2017/4/28 3:55,D:,87.44
10.185.2.101,2017/4/28 4:10,D:,87.44
10.185.2.101,2017/4/28 4:10,C:,71.2
10.185.2.101,2017/4/28 4:25,D:,87.44
10.185.2.101,2017/4/28 4:25,C:,71.2
10.185.2.101,2017/4/28 4:35,C:,71.2
10.185.2.101,2017/4/28 4:35,D:,87.44
10.185.2.101,2017/4/28 4:50,D:,87.44
10.185.2.101,2017/4/28 4:50,C:,71.2
10.185.2.101,2017/4/28 5:00,D:,87.44
10.185.2.101,2017/4/28 5:00,C:,71.2
10.185.2.101,2017/4/28 5:15,C:,71.2
10.185.2.101,2017/4/28 5:15,D:,87.44
10.185.2.101,2017/4/28 5:30,D:,87.44
10.185.2.101,2017/4/28 5:30,C:,71.2
10.185.2.101,2017/4/28 5:40,D:,87.44
10.185.2.101,2017/4/28 5:40,C:,71.2
10.185.2.101,2017/4/28 5:55,C:,71.2
10.185.2.101,2017/4/28 5:55,D:,87.44
10.185.2.101,2017/4/28 6:05,C:,71.2
10.185.2.101,2017/4/28 6:05,D:,87.44
10.185.2.101,2017/4/28 6:20,C:,71.2
10.185.2.101,2017/4/28 6:20,D:,87.44
10.185.2.101,2017/4/28 6:35,D:,87.44
10.185.2.101,2017/4/28 6:35,C:,71.2
10.185.2.101,2017/4/28 6:45,D:,87.44
10.185.2.101,2017/4/28 6:45,C:,71.2
10.185.2.101,2017/4/28 7:00,D:,87.44
10.185.2.101,2017/4/28 7:00,C:,71.2
10.185.2.101,2017/4/28 7:10,D:,87.44
10.185.2.101,2017/4/28 7:10,C:,71.2
10.185.2.101,2017/4/28 7:25,D:,87.44
10.185.2.101,2017/4/28 7:25,C:,71.2
10.185.2.101,2017/4/28 7:40,C:,71.2
10.185.2.101,2017/4/28 7:40,D:,87.44
10.185.2.101,2017/4/28 7:50,C:,71.2
10.185.2.101,2017/4/28 7:50,D:,87.44
10.185.2.101,2017/4/28 8:05,D:,87.44
10.185.2.101,2017/4/28 8:05,C:,71.2
10.185.2.101,2017/4/28 8:15,D:,87.44
10.185.2.101,2017/4/28 8:15,C:,71.2
10.185.2.101,2017/4/28 8:30,C:,71.2
10.185.2.101,2017/4/28 8:30,D:,87.44
10.185.2.101,2017/4/28 8:45,D:,87.44
10.185.2.101,2017/4/28 8:45,C:,71.2
10.185.2.101,2017/4/28 8:55,D:,87.44
10.185.2.101,2017/4/28 8:55,C:,71.2
10.185.2.101,2017/4/28 9:10,D:,87.44
10.185.2.101,2017/4/28 9:10,C:,71.2
10.185.2.101,2017/4/28 9:20,C:,71.2
10.185.2.101,2017/4/28 9:20,D:,87.44
10.185.2.101,2017/4/28 9:35,D:,87.44
10.185.2.101,2017/4/28 9:35,C:,71.2
10.185.2.101,2017/4/28 9:50,C:,71.2
10.185.2.101,2017/4/28 9:50,D:,87.44
10.185.2.101,2017/4/28 10:00,D:,87.44
10.185.2.101,2017/4/28 10:00,C:,71.2
10.185.2.101,2017/4/28 10:15,C:,71.2
10.185.2.101,2017/4/28 10:15,D:,87.44
10.185.2.101,2017/4/28 10:25,D:,87.44
10.185.2.101,2017/4/28 10:25,C:,71.2
10.185.2.101,2017/4/28 10:40,D:,87.44
10.185.2.101,2017/4/28 10:40,C:,71.2
10.185.2.101,2017/4/28 10:55,C:,71.2
10.185.2.101,2017/4/28 10:55,D:,87.44
10.185.2.101,2017/4/28 11:05,C:,71.2
10.185.2.101,2017/4/28 11:05,D:,87.44
10.185.2.101,2017/4/28 11:20,D:,87.44
10.185.2.101,2017/4/28 11:20,C:,71.2
10.185.2.101,2017/4/28 11:30,D:,87.44
10.185.2.101,2017/4/28 11:30,C:,71.2
10.185.2.101,2017/4/28 11:55,D:,87.44
10.185.2.101,2017/4/28 12:10,D:,87.44
10.185.2.101,2017/4/28 12:10,C:,71.2
10.185.2.101,2017/4/28 12:20,D:,87.44
10.185.2.101,2017/4/28 12:20,C:,71.2
10.185.2.101,2017/4/28 12:35,D:,87.44
10.185.2.101,2017/4/28 12:35,C:,71.2
10.185.2.101,2017/4/28 12:45,D:,87.44
10.185.2.101,2017/4/28 12:45,C:,71.2
10.185.2.101,2017/4/28 13:00,D:,87.44
10.185.2.101,2017/4/28 13:00,C:,71.2
10.185.2.101,2017/4/28 13:15,D:,87.44
10.185.2.101,2017/4/28 13:15,C:,71.2
10.185.2.101,2017/4/28 13:25,D:,87.44
10.185.2.101,2017/4/28 13:25,C:,71.2
10.185.2.101,2017/4/28 13:40,C:,71.2
10.185.2.101,2017/4/28 13:40,D:,87.44
10.185.2.101,2017/4/28 13:50,D:,87.44
10.185.2.101,2017/4/28 13:50,C:,71.2
10.185.2.101,2017/4/28 14:05,D:,87.44
10.185.2.101,2017/4/28 14:05,C:,71.2
10.185.2.101,2017/4/28 14:20,D:,87.44
10.185.2.101,2017/4/28 14:20,C:,71.2
10.185.2.101,2017/4/28 14:30,C:,71.2
10.185.2.101,2017/4/28 14:30,D:,87.44
10.185.2.101,2017/4/28 14:45,D:,87.44
