IP地址,采集时间,内存使用率
10.185.4.7,2017/9/25,95.91
10.185.4.7,2017/9/25 0:15,97.64
10.185.4.7,2017/9/25 0:30,98.79
10.185.4.7,2017/9/25 0:45,99.53
10.185.4.7,2017/9/25 1:15,99.47
10.185.4.7,2017/9/25 1:30,99.37
10.185.4.7,2017/9/25 1:45,99.64
10.185.4.7,2017/9/25 2:00,98.63
10.185.4.7,2017/9/25 2:15,98.53
10.185.4.7,2017/9/25 2:30,98.62
10.185.4.7,2017/9/25 2:45,99.64
10.185.4.7,2017/9/25 3:00,99.64
10.185.4.7,2017/9/25 3:15,99.21
10.185.4.7,2017/9/25 3:30,98.77
10.185.4.7,2017/9/25 3:45,99.56
10.185.4.7,2017/9/25 4:00,98.89
10.185.4.7,2017/9/25 4:15,98.25
10.185.4.7,2017/9/25 4:30,98.04
10.185.4.7,2017/9/25 4:45,98.45
10.185.4.7,2017/9/25 5:00,97.38
10.185.4.7,2017/9/25 5:15,98
10.185.4.7,2017/9/25 5:30,96.5
10.185.4.7,2017/9/25 5:45,96.83
10.185.4.7,2017/9/25 6:00,96.06
10.185.4.7,2017/9/25 6:15,96.18
10.185.4.7,2017/9/25 6:30,96.47
10.185.4.7,2017/9/25 6:45,96.65
10.185.4.7,2017/9/25 7:00,96.67
10.185.4.7,2017/9/25 7:15,97.71
10.185.4.7,2017/9/25 7:30,97.39
10.185.4.7,2017/9/25 7:45,97.39
10.185.4.7,2017/9/25 8:00,96.84
10.185.4.7,2017/9/25 8:15,96.88
10.185.4.7,2017/9/25 8:30,96.97
10.185.4.7,2017/9/25 8:45,96.51
10.185.4.7,2017/9/25 9:00,96.65
10.185.4.7,2017/9/25 9:15,96.69
10.185.4.7,2017/9/25 9:30,96.61
10.185.4.7,2017/9/25 9:45,97.9
10.185.4.7,2017/9/25 10:00,97.61
10.185.4.7,2017/9/25 10:15,99.68
10.185.4.7,2017/9/25 10:30,98.76
10.185.4.7,2017/9/25 10:45,97.35
10.185.4.7,2017/9/25 11:00,98.16
10.185.4.7,2017/9/25 11:15,98.74
10.185.4.7,2017/9/25 11:30,98.81
10.185.4.7,2017/9/25 11:45,99.2
10.185.4.7,2017/9/25 12:00,97.92
10.185.4.7,2017/9/25 12:15,99.51
10.185.4.7,2017/9/25 12:30,98
10.185.4.7,2017/9/25 12:45,98.3
10.185.4.7,2017/9/25 13:00,97.83
10.185.4.7,2017/9/25 13:15,98.85
10.185.4.7,2017/9/25 13:30,97.36
10.185.4.7,2017/9/25 14:00,97.4
10.185.4.7,2017/9/25 14:15,97.54
10.185.4.7,2017/9/25 14:30,97.86
10.185.4.7,2017/9/25 14:45,97.46
10.185.4.7,2017/9/25 15:00,95.64
10.185.4.7,2017/9/25 15:15,97.81
10.185.4.7,2017/9/25 15:30,98.73
10.185.4.7,2017/9/25 15:45,99.62
10.185.4.7,2017/9/25 16:00,99.39
10.185.4.7,2017/9/25 16:15,96.94
10.185.4.7,2017/9/25 16:30,97.31
10.185.4.7,2017/9/25 16:45,96.26
10.185.4.7,2017/9/25 17:00,97.86
10.185.4.7,2017/9/25 17:15,98.6
10.185.4.7,2017/9/25 17:45,99.67
10.185.4.7,2017/9/25 18:00,98.12
10.185.4.7,2017/9/25 18:15,98.34
10.185.4.7,2017/9/25 18:30,94.71
10.185.4.7,2017/9/25 18:45,94.56
10.185.4.7,2017/9/25 19:00,94.74
10.185.4.7,2017/9/25 19:15,94.65
10.185.4.7,2017/9/25 19:30,94.59
10.185.4.7,2017/9/25 19:45,95.09
10.185.4.7,2017/9/25 20:00,95.15
10.185.4.7,2017/9/25 20:15,95.21
10.185.4.7,2017/9/25 20:30,95.23
10.185.4.7,2017/9/25 20:45,95.28
10.185.4.7,2017/9/25 21:00,95.31
10.185.4.7,2017/9/25 21:15,95.54
10.185.4.7,2017/9/25 21:30,94.72
10.185.4.7,2017/9/25 21:45,94.72
10.185.4.7,2017/9/25 22:00,94.77
10.185.4.7,2017/9/25 22:15,95.61
10.185.4.7,2017/9/25 22:30,95.75
10.185.4.7,2017/9/25 22:45,95.82
10.185.4.7,2017/9/25 23:00,95.86
10.185.4.7,2017/9/25 23:15,95.67
10.185.4.7,2017/9/25 23:30,95.78
10.185.4.7,2017/9/25 23:45,95.96
10.185.4.7,2017/9/26,97.62
10.185.4.7,2017/9/26 0:15,97.31
10.185.4.7,2017/9/26 0:30,99.15
10.185.4.7,2017/9/26 1:00,99.66
10.185.4.7,2017/9/26 1:15,99.27
10.185.4.7,2017/9/26 1:30,99.69
10.185.4.7,2017/9/26 1:45,99.33
10.185.4.7,2017/9/26 2:00,99.46
10.185.4.7,2017/9/26 2:15,99.55
10.185.4.7,2017/9/26 2:30,98.41
10.185.4.7,2017/9/26 2:45,99.07
10.185.4.7,2017/9/26 3:00,98.86
10.185.4.7,2017/9/26 3:15,99.35
10.185.4.7,2017/9/26 3:30,98.76
10.185.4.7,2017/9/26 3:45,99.67
10.185.4.7,2017/9/26 4:00,98.5
10.185.4.7,2017/9/26 4:15,97.96
10.185.4.7,2017/9/26 4:30,98.42
10.185.4.7,2017/9/26 4:45,98.64
10.185.4.7,2017/9/26 5:00,98.76
10.185.4.7,2017/9/26 5:15,99.46
10.185.4.7,2017/9/26 5:30,98.89
10.185.4.7,2017/9/26 5:45,98.29
10.185.4.7,2017/9/26 6:00,97.65
10.185.4.7,2017/9/26 6:15,97.5
10.185.4.7,2017/9/26 6:30,98.2
10.185.4.7,2017/9/26 6:45,97.21
10.185.4.7,2017/9/26 7:00,97.73
10.185.4.7,2017/9/26 7:15,97.5
10.185.4.7,2017/9/26 7:30,96.88
10.185.4.7,2017/9/26 7:45,97.32
10.185.4.7,2017/9/26 8:00,97.12
10.185.4.7,2017/9/26 8:15,96.56
10.185.4.7,2017/9/26 8:30,96.61
10.185.4.7,2017/9/26 8:45,96.74
10.185.4.7,2017/9/26 9:00,96.76
10.185.4.7,2017/9/26 9:15,97.99
10.185.4.7,2017/9/26 9:30,96.7
10.185.4.7,2017/9/26 10:00,97.92
10.185.4.7,2017/9/26 10:15,99.07
10.185.4.7,2017/9/26 10:30,98.27
10.185.4.7,2017/9/26 10:45,95.05
10.185.4.7,2017/9/26 11:00,99.67
10.185.4.7,2017/9/26 11:15,98.13
10.185.4.7,2017/9/26 11:30,99.12
10.185.4.7,2017/9/26 11:45,97.24
10.185.4.7,2017/9/26 12:00,97.1
10.185.4.7,2017/9/26 12:30,97.84
10.185.4.7,2017/9/26 12:45,97.99
10.185.4.7,2017/9/26 13:00,97.33
10.185.4.7,2017/9/26 13:15,97.5
10.185.4.7,2017/9/26 13:30,96.99
10.185.4.7,2017/9/26 13:45,97.23
10.185.4.7,2017/9/26 14:00,97.03
10.185.4.7,2017/9/26 14:15,97.71
10.185.4.7,2017/9/26 14:30,97.46
10.185.4.7,2017/9/26 14:45,96.75
10.185.4.7,2017/9/26 15:00,95.53
10.185.4.7,2017/9/26 15:15,97.34
10.185.4.7,2017/9/26 15:30,96.01
10.185.4.7,2017/9/26 15:45,95.93
10.185.4.7,2017/9/26 16:00,95.75
10.185.4.7,2017/9/26 16:15,95.97
10.185.4.7,2017/9/26 16:30,95.4
10.185.4.7,2017/9/26 16:45,95.83
10.185.4.7,2017/9/26 17:00,95.53
10.185.4.7,2017/9/26 17:15,98.88
10.185.4.7,2017/9/26 17:30,98.32
10.185.4.7,2017/9/26 17:45,98.25
10.185.4.7,2017/9/26 18:00,98.04
10.185.4.7,2017/9/26 18:15,95.8
10.185.4.7,2017/9/26 18:30,95.86
10.185.4.7,2017/9/26 18:45,96.14
10.185.4.7,2017/9/26 19:00,95.75
10.185.4.7,2017/9/26 19:15,96.37
10.185.4.7,2017/9/26 19:45,96.72
10.185.4.7,2017/9/26 20:00,96.55
10.185.4.7,2017/9/26 20:15,97.29
10.185.4.7,2017/9/26 20:45,98.46
10.185.4.7,2017/9/26 21:00,97.94
10.185.4.7,2017/9/26 21:15,98.16
10.185.4.7,2017/9/26 21:30,98.57
10.185.4.7,2017/9/26 21:45,98.35
10.185.4.7,2017/9/26 22:00,97.13
10.185.4.7,2017/9/26 22:15,97.6
10.185.4.7,2017/9/26 22:30,97.84
10.185.4.7,2017/9/26 22:45,98.05
10.185.4.7,2017/9/26 23:00,99
10.185.4.7,2017/9/26 23:15,98.43
10.185.4.7,2017/9/26 23:30,98.18
10.185.4.7,2017/9/26 23:45,99.16
10.185.4.7,2017/9/27,99.64
10.185.4.7,2017/9/27 0:15,97.57
10.185.4.7,2017/9/27 0:30,97.57
10.185.4.7,2017/9/27 0:45,99.2
10.185.4.7,2017/9/27 1:00,99.37
10.185.4.7,2017/9/27 1:15,98.67
10.185.4.7,2017/9/27 1:30,97.59
10.185.4.7,2017/9/27 1:45,99.64
10.185.4.7,2017/9/27 2:00,99.27
10.185.4.7,2017/9/27 2:15,99.67
10.185.4.7,2017/9/27 2:30,97.49
10.185.4.7,2017/9/27 2:45,99.64
10.185.4.7,2017/9/27 3:00,99.09
10.185.4.7,2017/9/27 3:15,99.64
10.185.4.7,2017/9/27 3:30,99.64
10.185.4.7,2017/9/27 3:45,99.64
10.185.4.7,2017/9/27 4:00,98.64
10.185.4.7,2017/9/27 4:15,99.64
10.185.4.7,2017/9/27 4:30,99.64
10.185.4.7,2017/9/27 4:45,99.64
10.185.4.7,2017/9/27 5:00,99.64
10.185.4.7,2017/9/27 5:15,99.51
10.185.4.7,2017/9/27 5:30,99.41
10.185.4.7,2017/9/27 5:45,99.64
10.185.4.7,2017/9/27 6:00,99.63
10.185.4.7,2017/9/27 6:15,99.63
10.185.4.7,2017/9/27 6:30,99.64
10.185.4.7,2017/9/27 6:45,99.64
10.185.4.7,2017/9/27 7:00,99.64
10.185.4.7,2017/9/27 7:15,99.64
10.185.4.7,2017/9/27 7:45,99.64
10.185.4.7,2017/9/27 8:00,99.16
10.185.4.7,2017/9/27 8:15,97.7
10.185.4.7,2017/9/27 8:30,99.66
10.185.4.7,2017/9/27 8:45,99.41
10.185.4.7,2017/9/27 9:00,98.97
10.185.4.7,2017/9/27 9:15,99.19
10.185.4.7,2017/9/27 9:30,99.22
10.185.4.7,2017/9/27 9:45,99.62
10.185.4.7,2017/9/27 10:00,99.67
10.185.4.7,2017/9/27 10:15,99.14
10.185.4.7,2017/9/27 10:30,99.46
10.185.4.7,2017/9/27 10:45,99.67
10.185.4.7,2017/9/27 11:00,99.67
10.185.4.7,2017/9/27 11:15,99.67
10.185.4.7,2017/9/27 11:30,98.78
10.185.4.7,2017/9/27 11:45,98.76
10.185.4.7,2017/9/27 12:00,99.33
10.185.4.7,2017/9/27 12:15,99.58
10.185.4.7,2017/9/27 12:30,98.74
10.185.4.7,2017/9/27 12:45,99.67
10.185.4.7,2017/9/27 13:00,99.66
10.185.4.7,2017/9/27 13:15,99.62
10.185.4.7,2017/9/27 13:30,99.17
10.185.4.7,2017/9/27 13:45,99.58
10.185.4.7,2017/9/27 14:00,99.64
10.185.4.7,2017/9/27 14:15,99.67
10.185.4.7,2017/9/27 14:30,99.59
10.185.4.7,2017/9/27 14:45,99.19
10.185.4.7,2017/9/27 15:00,99.67
10.185.4.7,2017/9/27 15:15,99.68
10.185.4.7,2017/9/27 15:30,99.24
10.185.4.7,2017/9/27 15:45,99.23
10.185.4.7,2017/9/27 16:00,97.37
10.185.4.7,2017/9/27 16:15,97.83
10.185.4.7,2017/9/27 16:30,97.52
10.185.4.7,2017/9/27 16:45,98.26
10.185.4.7,2017/9/27 17:00,97.93
10.185.4.7,2017/9/27 17:15,98.64
10.185.4.7,2017/9/27 17:30,98.9
10.185.4.7,2017/9/27 17:45,98.18
10.185.4.7,2017/9/27 18:00,98.35
10.185.4.7,2017/9/27 18:15,99.06
10.185.4.7,2017/9/27 18:30,99.15
10.185.4.7,2017/9/27 18:45,99.3
10.185.4.7,2017/9/27 19:00,97.86
10.185.4.7,2017/9/27 19:15,98.35
10.185.4.7,2017/9/27 19:30,98.11
10.185.4.7,2017/9/27 19:45,98.3
10.185.4.7,2017/9/27 20:00,98.22
10.185.4.7,2017/9/27 20:15,98.33
10.185.4.7,2017/9/27 20:30,98.42
10.185.4.7,2017/9/27 20:45,98.65
10.185.4.7,2017/9/27 21:00,99.64
10.185.4.7,2017/9/27 21:15,99.64
10.185.4.7,2017/9/27 21:30,98.16
10.185.4.7,2017/9/27 21:45,98.29
10.185.4.7,2017/9/27 22:00,98.74
10.185.4.7,2017/9/27 22:15,97.97
10.185.4.7,2017/9/27 22:30,98.36
10.185.4.7,2017/9/27 22:45,98.37
10.185.4.7,2017/9/27 23:00,97.95
10.185.4.7,2017/9/27 23:15,99.52
10.185.4.7,2017/9/27 23:30,98.53
10.185.4.7,2017/9/27 23:45,99.67
10.185.4.7,2017/9/28,99.64
10.185.4.7,2017/9/28 0:15,99.42
10.185.4.7,2017/9/28 0:45,99.59
10.185.4.7,2017/9/28 1:00,99.67
10.185.4.7,2017/9/28 1:15,99.67
10.185.4.7,2017/9/28 1:30,99.68
10.185.4.7,2017/9/28 1:45,99.58
10.185.4.7,2017/9/28 2:00,97.98
10.185.4.7,2017/9/28 2:15,99.64
10.185.4.7,2017/9/28 2:30,99.64
10.185.4.7,2017/9/28 2:45,99.64
10.185.4.7,2017/9/28 3:00,99.45
10.185.4.7,2017/9/28 3:15,99.64
10.185.4.7,2017/9/28 3:30,99.64
10.185.4.7,2017/9/28 3:45,99.48
10.185.4.7,2017/9/28 4:00,99.37
10.185.4.7,2017/9/28 4:15,99.63
10.185.4.7,2017/9/28 4:30,99.64
10.185.4.7,2017/9/28 4:45,99.64
10.185.4.7,2017/9/28 5:00,99.64
10.185.4.7,2017/9/28 5:15,99.64
10.185.4.7,2017/9/28 5:30,97.62
10.185.4.7,2017/9/28 5:45,99.37
10.185.4.7,2017/9/28 6:00,99.5
10.185.4.7,2017/9/28 6:15,99.64
10.185.4.7,2017/9/28 6:30,99.64
10.185.4.7,2017/9/28 6:35,99.64
10.185.4.7,2017/9/28 7:00,99.64
10.185.4.7,2017/9/28 7:15,99.64
10.185.4.7,2017/9/28 7:30,99.64
10.185.4.7,2017/9/28 7:45,99.64
10.185.4.7,2017/9/28 8:00,99.38
10.185.4.7,2017/9/28 8:15,99.64
10.185.4.7,2017/9/28 8:30,99.67
10.185.4.7,2017/9/28 8:45,99.52
10.185.4.7,2017/9/28 9:00,99.67
10.185.4.7,2017/9/28 9:15,99.49
10.185.4.7,2017/9/28 9:30,99.63
10.185.4.7,2017/9/28 9:45,98.98
10.185.4.7,2017/9/28 10:00,99.67
10.185.4.7,2017/9/28 10:15,99.67
10.185.4.7,2017/9/28 10:30,99.67
10.185.4.7,2017/9/28 10:45,99.67
10.185.4.7,2017/9/28 11:00,97.75
10.185.4.7,2017/9/28 11:15,98.63
10.185.4.7,2017/9/28 11:30,99.67
10.185.4.7,2017/9/28 11:45,99.67
10.185.4.7,2017/9/28 12:00,98.71
10.185.4.7,2017/9/28 12:15,98.33
10.185.4.7,2017/9/28 12:30,98.99
10.185.4.7,2017/9/28 12:45,99.63
10.185.4.7,2017/9/28 13:00,98.34
10.185.4.7,2017/9/28 13:15,99.26
10.185.4.7,2017/9/28 13:30,97.69
10.185.4.7,2017/9/28 13:45,97.53
10.185.4.7,2017/9/28 14:00,97.04
10.185.4.7,2017/9/28 14:15,97.48
10.185.4.7,2017/9/28 14:30,97.71
10.185.4.7,2017/9/28 14:45,99.12
10.185.4.7,2017/9/28 15:00,99.72
10.185.4.7,2017/9/28 15:15,99.43
10.185.4.7,2017/9/28 15:30,99.3
10.185.4.7,2017/9/28 15:45,99.39
10.185.4.7,2017/9/28 16:00,99.67
10.185.4.7,2017/9/28 16:15,98.49
10.185.4.7,2017/9/28 16:30,98.11
10.185.4.7,2017/9/28 16:45,98.24
10.185.4.7,2017/9/28 17:00,98.53
10.185.4.7,2017/9/28 17:15,97.89
10.185.4.7,2017/9/28 17:30,98.66
10.185.4.7,2017/9/28 17:45,97.66
10.185.4.7,2017/9/28 18:00,97.62
10.185.4.7,2017/9/28 18:15,97.54
10.185.4.7,2017/9/28 18:30,97.55
10.185.4.7,2017/9/28 18:45,97.6
10.185.4.7,2017/9/28 19:00,97.65
10.185.4.7,2017/9/28 19:15,98.75
10.185.4.7,2017/9/28 19:30,97.68
10.185.4.7,2017/9/28 19:45,98.13
10.185.4.7,2017/9/28 20:00,98.21
10.185.4.7,2017/9/28 20:15,98.64
10.185.4.7,2017/9/28 20:30,98.95
10.185.4.7,2017/9/28 20:45,99.04
10.185.4.7,2017/9/28 21:00,99.64
10.185.4.7,2017/9/28 21:15,98.9
10.185.4.7,2017/9/28 21:30,98.83
10.185.4.7,2017/9/28 21:45,98.42
10.185.4.7,2017/9/28 22:00,98.44
10.185.4.7,2017/9/28 22:15,99.23
10.185.4.7,2017/9/28 22:30,99.39
10.185.4.7,2017/9/28 22:45,99.49
10.185.4.7,2017/9/28 23:00,99.48
10.185.4.7,2017/9/28 23:15,99.23
10.185.4.7,2017/9/28 23:30,99.41
10.185.4.7,2017/9/28 23:45,99.44
10.185.4.7,2017/9/29,99.4
10.185.4.7,2017/9/29 0:15,99.67
10.185.4.7,2017/9/29 0:30,99.64
10.185.4.7,2017/9/29 0:45,99.67
10.185.4.7,2017/9/29 1:00,98.32
10.185.4.7,2017/9/29 1:15,99.05
10.185.4.7,2017/9/29 1:30,99.53
10.185.4.7,2017/9/29 1:45,99.67
10.185.4.7,2017/9/29 2:15,97.7
10.185.4.7,2017/9/29 2:30,99.64
10.185.4.7,2017/9/29 2:45,99.64
10.185.4.7,2017/9/29 3:00,99.35
10.185.4.7,2017/9/29 3:30,99.64
10.185.4.7,2017/9/29 3:45,99.67
10.185.4.7,2017/9/29 4:00,99.64
10.185.4.7,2017/9/29 4:15,99.52
10.185.4.7,2017/9/29 4:30,99.64
10.185.4.7,2017/9/29 4:45,99.67
10.185.4.7,2017/9/29 5:00,99.64
10.185.4.7,2017/9/29 5:15,99.64
10.185.4.7,2017/9/29 5:30,99.64
10.185.4.7,2017/9/29 5:45,99.64
10.185.4.7,2017/9/29 6:00,99.64
10.185.4.7,2017/9/29 6:15,99.64
10.185.4.7,2017/9/29 6:30,99.64
10.185.4.7,2017/9/29 6:45,99.59
10.185.4.7,2017/9/29 7:00,99.64
10.185.4.7,2017/9/29 7:15,99.64
10.185.4.7,2017/9/29 7:30,99.64
10.185.4.7,2017/9/29 7:45,99.67
10.185.4.7,2017/9/29 8:00,99.67
10.185.4.7,2017/9/29 8:15,99.64
10.185.4.7,2017/9/29 8:30,98.39
10.185.4.7,2017/9/29 9:00,99.65
10.185.4.7,2017/9/29 9:30,99.54
10.185.4.7,2017/9/29 9:45,99.71
10.185.4.7,2017/9/29 10:00,99.7
10.185.4.7,2017/9/29 10:15,99.72
10.185.4.7,2017/9/29 10:30,99.57
10.185.4.7,2017/9/29 10:45,99.67
10.185.4.7,2017/9/29 11:00,99.67
10.185.4.7,2017/9/29 11:15,99.63
10.185.4.7,2017/9/29 11:30,99.41
10.185.4.7,2017/9/29 11:45,99.06
10.185.4.7,2017/9/29 12:00,98.5
10.185.4.7,2017/9/29 12:15,98.24
10.185.4.7,2017/9/29 12:30,99.14
10.185.4.7,2017/9/29 12:45,99.08
10.185.4.7,2017/9/29 13:00,97.83
10.185.4.7,2017/9/29 13:15,98.87
10.185.4.7,2017/9/29 13:30,96.82
10.185.4.7,2017/9/29 13:45,99.64
10.185.4.7,2017/9/29 14:00,99.44
10.185.4.7,2017/9/29 14:15,99.51
10.185.4.7,2017/9/29 14:30,99.67
10.185.4.7,2017/9/29 15:00,99.67
10.185.4.7,2017/9/29 15:15,99.63
10.185.4.7,2017/9/29 15:30,99.64
10.185.4.7,2017/9/29 15:45,99.45
10.185.4.7,2017/9/29 16:00,99.18
10.185.4.7,2017/9/29 16:15,99.67
10.185.4.7,2017/9/29 16:30,98.94
10.185.4.7,2017/9/29 16:45,99.24
10.185.4.7,2017/9/29 17:00,98.54
10.185.4.7,2017/9/29 17:15,98.09
10.185.4.7,2017/9/29 17:30,97.8
10.185.4.7,2017/9/29 17:45,98.93
10.185.4.7,2017/9/29 18:00,98.01
10.185.4.7,2017/9/29 18:15,97.51
10.185.4.7,2017/9/29 18:30,98.39
10.185.4.7,2017/9/29 18:45,97.11
10.185.4.7,2017/9/29 19:00,94.8
10.185.4.7,2017/9/29 19:15,95.22
10.185.4.7,2017/9/29 19:30,94.94
10.185.4.7,2017/9/29 19:45,95.61
10.185.4.7,2017/9/29 20:00,95.48
10.185.4.7,2017/9/29 20:15,96.07
10.185.4.7,2017/9/29 20:30,96.11
10.185.4.7,2017/9/29 20:45,96.39
10.185.4.7,2017/9/29 21:00,98.32
10.185.4.7,2017/9/29 21:15,96.86
10.185.4.7,2017/9/29 21:30,95.53
10.185.4.7,2017/9/29 21:45,95.28
10.185.4.7,2017/9/29 22:00,95.09
10.185.4.7,2017/9/29 22:15,95.11
10.185.4.7,2017/9/29 22:30,95.15
10.185.4.7,2017/9/29 23:00,95.26
10.185.4.7,2017/9/29 23:15,95.43
10.185.4.7,2017/9/29 23:30,95.71
10.185.4.7,2017/9/29 23:45,98.01
10.185.4.7,2017/9/30,97.97
10.185.4.7,2017/9/30 0:15,99.14
10.185.4.7,2017/9/30 0:30,99.64
10.185.4.7,2017/9/30 0:45,99.64
10.185.4.7,2017/9/30 1:00,98.95
10.185.4.7,2017/9/30 1:15,99.67
10.185.4.7,2017/9/30 1:30,99.64
10.185.4.7,2017/9/30 1:45,99.64
10.185.4.7,2017/9/30 2:00,99.64
10.185.4.7,2017/9/30 2:15,98.61
10.185.4.7,2017/9/30 2:30,99.34
10.185.4.7,2017/9/30 2:45,99.1
10.185.4.7,2017/9/30 3:00,99.14
10.185.4.7,2017/9/30 3:15,98.25
10.185.4.7,2017/9/30 3:30,99.32
10.185.4.7,2017/9/30 3:45,99.36
10.185.4.7,2017/9/30 4:00,97.98
10.185.4.7,2017/9/30 4:15,98.71
10.185.4.7,2017/9/30 4:30,99.64
10.185.4.7,2017/9/30 4:45,99.66
10.185.4.7,2017/9/30 5:00,99.67
10.185.4.7,2017/9/30 5:15,99.18
10.185.4.7,2017/9/30 5:30,99.64
10.185.4.7,2017/9/30 5:45,99.64
10.185.4.7,2017/9/30 6:00,99.63
10.185.4.7,2017/9/30 6:15,98.8
10.185.4.7,2017/9/30 6:30,99.64
10.185.4.7,2017/9/30 6:45,99.64
10.185.4.7,2017/9/30 7:00,99.64
10.185.4.7,2017/9/30 7:15,99.64
10.185.4.7,2017/9/30 7:30,99.64
10.185.4.7,2017/9/30 7:45,99.64
10.185.4.7,2017/9/30 8:00,99.54
10.185.4.7,2017/9/30 8:15,99.47
10.185.4.7,2017/9/30 8:30,97.85
10.185.4.7,2017/9/30 8:45,97.82
10.185.4.7,2017/9/30 9:00,97.91
10.185.4.7,2017/9/30 9:15,99.67
10.185.4.7,2017/9/30 9:30,99.68
10.185.4.7,2017/9/30 9:45,99.46
10.185.4.7,2017/9/30 10:00,99.63
10.185.4.7,2017/9/30 10:15,98.72
10.185.4.7,2017/9/30 10:30,98.33
10.185.4.7,2017/9/30 10:45,97.99
10.185.4.7,2017/9/30 11:00,99.51
10.185.4.7,2017/9/30 11:15,99.68
10.185.4.7,2017/9/30 11:30,99.67
10.185.4.7,2017/9/30 11:45,99.37
10.185.4.7,2017/9/30 12:00,98.68
10.185.4.7,2017/9/30 12:15,98.99
10.185.4.7,2017/9/30 12:30,99.54
10.185.4.7,2017/9/30 12:45,98.14
10.185.4.7,2017/9/30 13:00,98.97
10.185.4.7,2017/9/30 13:15,97.86
10.185.4.7,2017/9/30 13:30,99.05
10.185.4.7,2017/9/30 13:45,99.19
10.185.4.7,2017/9/30 14:00,98.71
10.185.4.7,2017/9/30 14:15,98.4
10.185.4.7,2017/9/30 14:30,98.59
10.185.4.7,2017/9/30 14:45,99.64
10.185.4.7,2017/9/30 15:00,99.25
10.185.4.7,2017/9/30 15:15,97.65
10.185.4.7,2017/9/30 15:30,97.68
10.185.4.7,2017/9/30 15:45,98.98
10.185.4.7,2017/9/30 16:00,98.61
10.185.4.7,2017/9/30 16:15,98.17
10.185.4.7,2017/9/30 16:30,96.86
10.185.4.7,2017/9/30 16:45,97.08
10.185.4.7,2017/9/30 17:00,96.81
10.185.4.7,2017/9/30 17:15,97.31
10.185.4.7,2017/9/30 17:30,96.87
10.185.4.7,2017/9/30 17:45,97.04
10.185.4.7,2017/9/30 18:00,96.92
10.185.4.7,2017/9/30 18:15,97.01
10.185.4.7,2017/9/30 18:30,97.01
10.185.4.7,2017/9/30 18:45,97.17
10.185.4.7,2017/9/30 19:00,97.06
10.185.4.7,2017/9/30 19:15,97.5
10.185.4.7,2017/9/30 19:30,97.24
10.185.4.7,2017/9/30 19:45,97.89
10.185.4.7,2017/9/30 20:00,97.75
10.185.4.7,2017/9/30 20:15,98.27
10.185.4.7,2017/9/30 20:30,99.04
10.185.4.7,2017/9/30 20:45,99.16
10.185.4.7,2017/9/30 21:00,97.95
10.185.4.7,2017/9/30 21:15,98.37
10.185.4.7,2017/9/30 21:30,98.44
10.185.4.7,2017/9/30 21:45,98.53
10.185.4.7,2017/9/30 22:00,99.64
10.185.4.7,2017/9/30 22:15,98.35
10.185.4.7,2017/9/30 22:30,98.38
10.185.4.7,2017/9/30 22:45,98.5
10.185.4.7,2017/9/30 23:00,98.43
10.185.4.7,2017/9/30 23:15,98.51
10.185.4.7,2017/9/30 23:30,98.73
10.185.4.7,2017/9/30 23:45,99.67
10.185.4.7,2017/10/1,99.62
10.185.4.7,2017/10/1 0:15,99.67
10.185.4.7,2017/10/1 0:30,99.67
10.185.4.7,2017/10/1 0:45,98.64
10.185.4.7,2017/10/1 1:00,99.67
10.185.4.7,2017/10/1 1:15,99.29
10.185.4.7,2017/10/1 1:30,99.64
10.185.4.7,2017/10/1 1:45,99.59
10.185.4.7,2017/10/1 2:00,99.64
10.185.4.7,2017/10/1 2:15,99.62
10.185.4.7,2017/10/1 2:30,98.67
10.185.4.7,2017/10/1 2:45,98.8
10.185.4.7,2017/10/1 3:00,98.8
10.185.4.7,2017/10/1 3:15,99.54
10.185.4.7,2017/10/1 3:30,99.64
10.185.4.7,2017/10/1 3:45,99.08
10.185.4.7,2017/10/1 4:00,98.85
10.185.4.7,2017/10/1 4:15,99.64
10.185.4.7,2017/10/1 4:30,99.66
10.185.4.7,2017/10/1 4:45,99.64
10.185.4.7,2017/10/1 5:00,99.16
10.185.4.7,2017/10/1 5:15,99.62
10.185.4.7,2017/10/1 5:30,99.64
10.185.4.7,2017/10/1 5:45,98.24
10.185.4.7,2017/10/1 6:00,99.65
10.185.4.7,2017/10/1 6:15,98.33
10.185.4.7,2017/10/1 6:30,99.64
10.185.4.7,2017/10/1 6:45,99.25
10.185.4.7,2017/10/1 7:00,99.64
10.185.4.7,2017/10/1 7:15,99.64
10.185.4.7,2017/10/1 7:30,99.64
10.185.4.7,2017/10/1 7:45,99.64
10.185.4.7,2017/10/1 8:00,99.64
10.185.4.7,2017/10/1 8:15,99.64
10.185.4.7,2017/10/1 8:30,99.64
10.185.4.7,2017/10/1 8:45,99.64
10.185.4.7,2017/10/1 9:00,99.64
10.185.4.7,2017/10/1 9:15,98.88
10.185.4.7,2017/10/1 9:30,98.83
10.185.4.7,2017/10/1 9:45,99.64
10.185.4.7,2017/10/1 10:00,99.64
10.185.4.7,2017/10/1 10:15,98.2
10.185.4.7,2017/10/1 10:30,99.67
10.185.4.7,2017/10/1 10:45,99.64
10.185.4.7,2017/10/1 11:00,98.64
10.185.4.7,2017/10/1 11:15,99.49
10.185.4.7,2017/10/1 11:30,99.67
10.185.4.7,2017/10/1 11:45,99.1
10.185.4.7,2017/10/1 12:00,99.05
